FHS,None,6665,Good,Unassigned
FHS,None,7015,Good,Unassigned
FHS,None,7166,Good,Unassigned
FHS,None,2801,Good,Unassigned
FHS,None,6623,Good,Unassigned
FHS,None,6809,Good,Unassigned
FHS,None,7048,Good,Unassigned
FHS,None,5122,Good,Unassigned
FHS,None,5150,Good,Unassigned
FHS,None,6911,Good,Unassigned
FHS,None,6629,Good,Unassigned
FHS,None,6498,Good,Unassigned
FHS,None,6641,Good,Unassigned
FHS,None,2754,Good,Unassigned
FHS,None,6855,Good,Unassigned
FHS,None,6551,Good,Unassigned
FHS,None,6808,Good,Unassigned
FHS,None,6464,Good,Unassigned
FHS,None,7171,Good,Unassigned
FHS,None,7002,Good,Unassigned
FHS,None,5877,Good,Unassigned
FHS,None,6615,Good,Unassigned
FHS,None,6793,Good,Unassigned
FHS,None,7195,Good,Unassigned
FHS,None,6910,Good,Unassigned
FHS,None,7165,Good,Unassigned
FHS,None,5975,Good,Unassigned
FHS,None,5152,Good,Unassigned
FHS,None,6570,Good,Unassigned
FHS,None,8414,Good,Unassigned
FHS,None,7234,Good,Unassigned
FHS,None,6823,Good,Unassigned
FHS,None,5574,Good,Unassigned
FHS,None,2739,Good,Unassigned
FHS,None,6547,Good,Unassigned
FHS,None,6864,Good,Unassigned
FHS,None,7167,Good,Unassigned
FHS,None,6429,Good,Unassigned
FHS,None,6537,Good,Unassigned
FHS,None,6743,Good,Unassigned
FHS,None,6578,Good,Unassigned
FHS,None,6591,Good,Unassigned
FHS,None,6490,Good,Unassigned
FHS,None,6492,Good,Unassigned
FHS,None,7160,Good,Unassigned
FHS,None,6587,Good,Unassigned
FHS,None,6577,Good,Unassigned
FHS,None,6761,Good,Unassigned
FHS,None,5588,Good,Unassigned
FHS,None,7004,Good,Unassigned
FHS,None,6493,Good,Unassigned
FHS,None,7229,Good,Unassigned
FHS,None,6425,Good,Unassigned
FHS,None,7023,Good,Unassigned
FHS,None,6342,Good,Unassigned
FHS,None,7285,Good,Unassigned
FHS,None,4035,Good,Unassigned
FHS,None,7270,Good,Unassigned
FHS,None,7201,Good,Unassigned
FHS,None,6837,Good,Unassigned
FHS,None,5571,Good,Unassigned
FHS,None,6565,Good,Unassigned
FHS,None,6840,Good,Unassigned
FHS,None,7186,Good,Unassigned
FHS,None,7120,Good,Unassigned
FHS,None,6776,Good,Unassigned
FHS,None,6461,Good,Unassigned
FHS,None,6495,Good,Unassigned
FHS,None,7073,Good,Unassigned
FHS,None,6421,Good,Unassigned
FHS,None,6678,Good,Unassigned
FHS,None,5565,Good,Unassigned
FHS,None,7161,Good,Unassigned
FHS,None,6683,Good,Unassigned
FHS,None,7133,Good,Unassigned
FHS,None,6694,Good,Unassigned
FHS,None,7276,Good,Unassigned
FHS,None,6664,Good,Unassigned
FHS,None,7051,Good,Unassigned
FHS,None,6504,Good,Unassigned
FHS,None,6540,Good,Unassigned
FHS,None,7101,Good,Unassigned
FHS,None,6667,Good,Unassigned
FHS,None,6782,Good,Unassigned
FHS,None,6435,Good,Unassigned
FHS,None,6543,Good,Unassigned
FHS,None,5581,Good,Unassigned
FHS,None,6867,Good,Unassigned
FHS,None,6632,Good,Unassigned
FHS,None,6738,Good,Unassigned
FHS,None,6719,Good,Unassigned
FHS,None,7083,Good,Unassigned
FHS,None,5566,Good,Unassigned
FHS,None,5643,Good,Unassigned
FHS,None,6672,Good,Unassigned
FHS,None,6470,Good,Unassigned
FHS,None,6756,Good,Unassigned
FHS,None,6858,Good,Unassigned
FHS,None,5570,Good,Unassigned
FHS,None,6592,Good,Unassigned
FHS,None,6803,Good,Unassigned
FHS,None,6819,Good,Unassigned
FHS,None,6630,Good,Unassigned
FHS,None,7238,Good,Unassigned
FHS,None,6553,Good,Unassigned
FHS,None,5124,Good,Unassigned
FHS,None,6473,Good,Unassigned
FHS,None,2764,Good,Unassigned
FHS,None,7289,Good,Unassigned
FHS,None,7291,Good,Unassigned
FHS,None,5576,Good,Unassigned
FHS,None,6426,Good,Unassigned
FHS,None,6659,Good,Unassigned
FHS,None,5113,Good,Unassigned
FHS,None,7034,Good,Unassigned
FHS,None,7006,Good,Unassigned
FHS,None,7202,Good,Unassigned
FHS,None,5167,Good,Unassigned
FHS,None,6562,Good,Unassigned
FHS,None,7130,Good,Unassigned
FHS,None,6347,Good,Unassigned
FHS,None,6507,Good,Unassigned
FHS,None,5860,Good,Unassigned
FHS,None,6181,Good,Unassigned
FHS,None,5561,Good,Unassigned
FHS,None,6586,Good,Unassigned
FHS,None,6833,Good,Unassigned
FHS,None,5134,Good,Unassigned
FHS,None,7014,Good,Unassigned
FHS,None,7275,Good,Unassigned
FHS,None,6545,Good,Unassigned
FHS,None,6447,Good,Unassigned
FHS,None,2795,Good,Unassigned
FHS,None,7209,Good,Unassigned
FHS,None,6512,Good,Unassigned
