Marshall,20,7912,Good,None
Marshall,20,7911,Good,None
Marshall,20,7909,Good,None
Marshall,20,7904,Good,None
Marshall,20,7913,Good,None
Marshall,20,7905,Good,None
Marshall,20,7908,Good,None
Marshall,20,7906,Good,None
Marshall,20,7910,Good,None
Marshall,20,7907,Good,None
Marshall,20,7903,Good,None
Marshall,14,7950,Good,None
Marshall,14,7951,Good,None
Marshall,14,7952,Good,None
Marshall,14,7916,Good,None
Marshall,14,7920,Good,None
Marshall,14,7914,Good,None
Marshall,14,7917,Good,None
Marshall,14,7919,Good,None
Marshall,14,7915,Good,None
Marshall,14,8611,Good,None
Marshall,14,7918,Good,None
Marshall,14,7921,Good,None
Marshall,13,7832,Good,None
Marshall,13,7831,Good,None
Marshall,13,7871,Good,None
Marshall,13,7835,Good,None
Marshall,13,7837,Good,None
Marshall,13,7840,Good,None
Marshall,13,7833,Good,None
Marshall,13,7838,Good,None
Marshall,13,7839,Good,None
Marshall,13,7872,Good,None
Marshall,13,7836,Good,None
Marshall,13,7834,Good,None
Marshall,20,6984,Good,None
Marshall,20,6976,Good,None
Marshall,20,6962,Good,None
Marshall,20,6960,Good,None
Marshall,20,6994,Good,None
Marshall,20,6992,Good,None
Marshall,20,6982,Good,None
Marshall,20,6991,Good,None
Marshall,20,6985,Good,None
Marshall,20,6988,Good,None
Marshall,20,6987,Good,None
Marshall,20,6963,Good,None
Marshall,20,6977,Good,None
Marshall,20,6981,Good,None
Marshall,20,6986,Good,None
Marshall,20,6979,Good,None
Marshall,20,6983,Good,None
Marshall,20,6989,Good,None
Marshall,20,6995,Good,None
Marshall,20,6993,Good,None
Marshall,20,6956,Good,None
Marshall,20,6990,Good,None
Marshall,20,6978,Good,None
Marshall,17,6435,Damaged,None
Marshall,17,6558,Good,None
Marshall,17,7290,Good,None
Marshall,17,7231,Good,None
Marshall,17,7159,Good,None
Marshall,17,6913,Good,None
Marshall,17,7281,Good,None
Marshall,17,6520,Good,None
Marshall,17,6588,Good,None
Marshall,17,6890,Good,None
Marshall,17,7284,Good,None
Marshall,17,6792,Good,None
Marshall,17,5960,Damaged,None
Marshall,17,5128,Good,None
Marshall,17,7046,Good,None
Marshall,17,7267,Good,None
Marshall,17,5151,Good,None
Marshall,17,5119,Good,None
Marshall,17,6831,Good,None
Marshall,17,6572,Good,None
Marshall,17,5580,Damaged,None
Marshall,17,6415,Good,None
Marshall,17,5109,Damaged,None
Marshall,12,7923,Good,None
Marshall,12,7939,Good,None
Marshall,12,7937,Good,None
Marshall,12,7934,Good,None
Marshall,12,7936,Good,None
Marshall,12,7941,Good,None
Marshall,12,7925,Good,None
Marshall,12,7928,Good,None
Marshall,12,7942,Good,None
Marshall,12,7933,Good,None
Marshall,12,7930,Good,None
Marshall,12,7938,Good,None
